connectionTime,dayOfMonth_c,dayOfWeek_c,monthOfYear_c,session_count_c
2019-01-01 03:30:00,1,1,1,1
2019-01-01 05:00:00,1,1,1,1
2019-01-01 17:30:00,1,1,1,1
2019-01-01 18:00:00,1,1,1,1
2019-01-01 18:30:00,1,1,1,1
2019-01-01 19:00:00,1,1,1,1
2019-01-01 21:00:00,1,1,1,3
2019-01-01 22:00:00,1,1,1,1
2019-01-02 13:30:00,2,2,1,1
2019-01-02 15:30:00,2,2,1,1
2019-01-02 16:00:00,2,2,1,5
2019-01-02 16:30:00,2,2,1,6
2019-01-02 17:00:00,2,2,1,2
2019-01-02 17:30:00,2,2,1,2
2019-01-02 18:00:00,2,2,1,2
2019-01-02 18:30:00,2,2,1,2
2019-01-02 19:00:00,2,2,1,2
2019-01-02 19:30:00,2,2,1,1
2019-01-02 20:00:00,2,2,1,2
2019-01-02 21:00:00,2,2,1,1
2019-01-02 21:30:00,2,2,1,2
2019-01-03 00:00:00,3,3,1,2
2019-01-03 00:30:00,3,3,1,1
2019-01-03 01:30:00,3,3,1,1
2019-01-03 02:30:00,3,3,1,1
2019-01-03 15:30:00,3,3,1,2
2019-01-03 16:00:00,3,3,1,5
2019-01-03 16:30:00,3,3,1,6
2019-01-03 17:00:00,3,3,1,3
2019-01-03 18:00:00,3,3,1,1
2019-01-03 18:30:00,3,3,1,2
2019-01-03 20:30:00,3,3,1,3
2019-01-03 21:00:00,3,3,1,1
2019-01-03 21:30:00,3,3,1,3
2019-01-03 22:00:00,3,3,1,1
2019-01-03 23:00:00,3,3,1,2
2019-01-04 00:00:00,4,4,1,1
2019-01-04 01:00:00,4,4,1,1
2019-01-04 03:30:00,4,4,1,1
2019-01-04 13:30:00,4,4,1,1
2019-01-04 15:30:00,4,4,1,2
2019-01-04 16:00:00,4,4,1,3
2019-01-04 16:30:00,4,4,1,4
2019-01-04 17:00:00,4,4,1,1
2019-01-04 17:30:00,4,4,1,6
2019-01-04 18:00:00,4,4,1,2
2019-01-04 18:30:00,4,4,1,2
2019-01-04 19:00:00,4,4,1,1
2019-01-04 19:30:00,4,4,1,1
2019-01-04 21:00:00,4,4,1,2
2019-01-04 21:30:00,4,4,1,2
2019-01-04 22:00:00,4,4,1,1
2019-01-05 06:30:00,5,5,1,1
2019-01-05 08:00:00,5,5,1,1
2019-01-05 15:30:00,5,5,1,1
2019-01-05 16:00:00,5,5,1,1
2019-01-05 17:00:00,5,5,1,1
2019-01-05 18:00:00,5,5,1,2
2019-01-05 18:30:00,5,5,1,2
2019-01-05 19:00:00,5,5,1,1
2019-01-05 19:30:00,5,5,1,1
2019-01-05 20:30:00,5,5,1,2
2019-01-06 00:30:00,6,6,1,1
2019-01-06 01:00:00,6,6,1,1
2019-01-06 02:00:00,6,6,1,2
2019-01-06 16:30:00,6,6,1,1
2019-01-06 17:30:00,6,6,1,1
2019-01-06 18:00:00,6,6,1,1
2019-01-06 20:00:00,6,6,1,2
2019-01-06 20:30:00,6,6,1,3
2019-01-06 21:00:00,6,6,1,1
2019-01-06 22:00:00,6,6,1,1
2019-01-06 23:00:00,6,6,1,2
2019-01-07 00:30:00,7,0,1,1
2019-01-07 03:30:00,7,0,1,1
2019-01-07 13:30:00,7,0,1,1
2019-01-07 14:00:00,7,0,1,1
2019-01-07 15:00:00,7,0,1,1
2019-01-07 15:30:00,7,0,1,1
2019-01-07 16:00:00,7,0,1,7
2019-01-07 16:30:00,7,0,1,6
2019-01-07 17:00:00,7,0,1,3
2019-01-07 17:30:00,7,0,1,1
2019-01-07 18:00:00,7,0,1,3
2019-01-07 18:30:00,7,0,1,1
2019-01-07 19:30:00,7,0,1,2
2019-01-07 20:00:00,7,0,1,1
2019-01-07 21:30:00,7,0,1,3
2019-01-07 22:00:00,7,0,1,1
2019-01-07 23:30:00,7,0,1,2
2019-01-08 00:30:00,8,1,1,1
2019-01-08 01:00:00,8,1,1,1
2019-01-08 02:00:00,8,1,1,1
2019-01-08 02:30:00,8,1,1,1
2019-01-08 13:30:00,8,1,1,1
2019-01-08 15:00:00,8,1,1,2
2019-01-08 15:30:00,8,1,1,2
2019-01-08 16:00:00,8,1,1,4
2019-01-08 16:30:00,8,1,1,6
2019-01-08 17:00:00,8,1,1,2
2019-01-08 17:30:00,8,1,1,5
2019-01-08 18:00:00,8,1,1,2
2019-01-08 18:30:00,8,1,1,2
2019-01-08 19:00:00,8,1,1,1
2019-01-08 19:30:00,8,1,1,2
2019-01-08 20:30:00,8,1,1,3
2019-01-08 21:30:00,8,1,1,1
2019-01-09 00:00:00,9,2,1,1
2019-01-09 00:30:00,9,2,1,2
2019-01-09 02:00:00,9,2,1,1
2019-01-09 03:00:00,9,2,1,1
2019-01-09 03:30:00,9,2,1,1
2019-01-09 04:00:00,9,2,1,1
2019-01-09 14:30:00,9,2,1,1
2019-01-09 15:00:00,9,2,1,1
2019-01-09 15:30:00,9,2,1,1
2019-01-09 16:00:00,9,2,1,2
2019-01-09 16:30:00,9,2,1,6
2019-01-09 17:00:00,9,2,1,7
2019-01-09 17:30:00,9,2,1,2
2019-01-09 18:00:00,9,2,1,1
2019-01-09 18:30:00,9,2,1,2
2019-01-09 19:30:00,9,2,1,1
2019-01-09 20:00:00,9,2,1,1
2019-01-09 20:30:00,9,2,1,2
2019-01-09 21:00:00,9,2,1,1
2019-01-09 21:30:00,9,2,1,2
2019-01-09 23:00:00,9,2,1,1
2019-01-09 23:30:00,9,2,1,1
2019-01-10 00:30:00,10,3,1,1
2019-01-10 01:00:00,10,3,1,1
2019-01-10 01:30:00,10,3,1,1
2019-01-10 02:30:00,10,3,1,1
2019-01-10 03:00:00,10,3,1,2
2019-01-10 15:00:00,10,3,1,2
2019-01-10 15:30:00,10,3,1,1
2019-01-10 16:00:00,10,3,1,2
2019-01-10 16:30:00,10,3,1,3
2019-01-10 17:00:00,10,3,1,3
2019-01-10 17:30:00,10,3,1,3
2019-01-10 18:00:00,10,3,1,4
2019-01-10 18:30:00,10,3,1,1
2019-01-10 19:00:00,10,3,1,2
2019-01-10 20:00:00,10,3,1,2
2019-01-10 20:30:00,10,3,1,1
2019-01-10 21:00:00,10,3,1,2
2019-01-10 21:30:00,10,3,1,3
2019-01-10 22:30:00,10,3,1,1
2019-01-11 02:00:00,11,4,1,1
2019-01-11 02:30:00,11,4,1,1
2019-01-11 03:30:00,11,4,1,2
2019-01-11 04:00:00,11,4,1,3
2019-01-11 07:00:00,11,4,1,1
2019-01-11 14:00:00,11,4,1,1
2019-01-11 15:00:00,11,4,1,2
2019-01-11 15:30:00,11,4,1,1
2019-01-11 16:00:00,11,4,1,2
2019-01-11 16:30:00,11,4,1,3
2019-01-11 17:00:00,11,4,1,5
2019-01-11 17:30:00,11,4,1,2
2019-01-11 18:00:00,11,4,1,3
2019-01-11 18:30:00,11,4,1,2
2019-01-11 19:00:00,11,4,1,1
2019-01-11 19:30:00,11,4,1,2
2019-01-11 20:30:00,11,4,1,4
2019-01-11 21:00:00,11,4,1,2
2019-01-11 22:00:00,11,4,1,1
2019-01-11 23:00:00,11,4,1,2
2019-01-12 01:30:00,12,5,1,1
2019-01-12 02:00:00,12,5,1,1
2019-01-12 03:00:00,12,5,1,1
2019-01-12 15:30:00,12,5,1,1
2019-01-12 16:00:00,12,5,1,1
2019-01-12 17:00:00,12,5,1,1
2019-01-12 17:30:00,12,5,1,1
2019-01-12 18:00:00,12,5,1,2
2019-01-12 18:30:00,12,5,1,1
2019-01-12 19:00:00,12,5,1,1
2019-01-12 19:30:00,12,5,1,1
2019-01-12 21:30:00,12,5,1,2
2019-01-12 22:00:00,12,5,1,1
2019-01-13 02:00:00,13,6,1,1
2019-01-13 16:00:00,13,6,1,1
2019-01-13 16:30:00,13,6,1,1
2019-01-13 17:00:00,13,6,1,1
2019-01-13 17:30:00,13,6,1,1
2019-01-13 18:30:00,13,6,1,1
2019-01-13 20:00:00,13,6,1,1
2019-01-13 22:00:00,13,6,1,2
2019-01-13 22:30:00,13,6,1,1
2019-01-13 23:00:00,13,6,1,2
2019-01-13 23:30:00,13,6,1,1
2019-01-14 00:00:00,14,0,1,2
2019-01-14 02:30:00,14,0,1,2
2019-01-14 03:00:00,14,0,1,1
2019-01-14 14:00:00,14,0,1,1
2019-01-14 15:30:00,14,0,1,2
2019-01-14 16:00:00,14,0,1,4
2019-01-14 16:30:00,14,0,1,6
2019-01-14 17:00:00,14,0,1,4
2019-01-14 17:30:00,14,0,1,4
2019-01-14 18:00:00,14,0,1,5
2019-01-14 18:30:00,14,0,1,1
2019-01-14 20:00:00,14,0,1,2
2019-01-14 20:30:00,14,0,1,1
2019-01-14 21:30:00,14,0,1,1
2019-01-14 22:00:00,14,0,1,3
2019-01-14 22:30:00,14,0,1,1
2019-01-14 23:00:00,14,0,1,2
2019-01-15 00:30:00,15,1,1,1
2019-01-15 01:00:00,15,1,1,2
2019-01-15 01:30:00,15,1,1,4
2019-01-15 02:00:00,15,1,1,1
2019-01-15 03:30:00,15,1,1,1
2019-01-15 13:30:00,15,1,1,2
2019-01-15 15:00:00,15,1,1,1
2019-01-15 15:30:00,15,1,1,1
2019-01-15 16:00:00,15,1,1,3
2019-01-15 16:30:00,15,1,1,6
2019-01-15 17:00:00,15,1,1,7
2019-01-15 17:30:00,15,1,1,3
2019-01-15 18:00:00,15,1,1,4
2019-01-15 18:30:00,15,1,1,3
2019-01-15 19:00:00,15,1,1,2
2019-01-15 19:30:00,15,1,1,1
2019-01-15 20:00:00,15,1,1,2
2019-01-15 20:30:00,15,1,1,2
2019-01-15 21:00:00,15,1,1,1
2019-01-15 21:30:00,15,1,1,2
2019-01-15 22:00:00,15,1,1,1
2019-01-16 00:30:00,16,2,1,1
2019-01-16 01:30:00,16,2,1,1
2019-01-16 02:00:00,16,2,1,4
2019-01-16 02:30:00,16,2,1,1
2019-01-16 03:00:00,16,2,1,1
2019-01-16 04:00:00,16,2,1,1
2019-01-16 13:30:00,16,2,1,1
2019-01-16 14:30:00,16,2,1,1
2019-01-16 15:30:00,16,2,1,1
2019-01-16 16:00:00,16,2,1,4
2019-01-16 16:30:00,16,2,1,7
2019-01-16 17:00:00,16,2,1,5
2019-01-16 17:30:00,16,2,1,8
2019-01-16 18:00:00,16,2,1,4
2019-01-16 19:00:00,16,2,1,1
2019-01-16 20:00:00,16,2,1,1
2019-01-16 20:30:00,16,2,1,2
2019-01-16 21:00:00,16,2,1,1
2019-01-17 00:30:00,17,3,1,1
2019-01-17 01:30:00,17,3,1,2
2019-01-17 03:00:00,17,3,1,1
2019-01-17 04:30:00,17,3,1,1
2019-01-17 14:00:00,17,3,1,1
2019-01-17 15:00:00,17,3,1,1
2019-01-17 15:30:00,17,3,1,1
2019-01-17 16:00:00,17,3,1,4
2019-01-17 16:30:00,17,3,1,6
2019-01-17 17:00:00,17,3,1,7
2019-01-17 17:30:00,17,3,1,2
2019-01-17 18:00:00,17,3,1,5
2019-01-17 18:30:00,17,3,1,1
2019-01-17 20:30:00,17,3,1,2
2019-01-17 21:00:00,17,3,1,3
2019-01-17 22:00:00,17,3,1,2
2019-01-17 23:30:00,17,3,1,3
2019-01-18 02:00:00,18,4,1,1
2019-01-18 02:30:00,18,4,1,1
2019-01-18 03:00:00,18,4,1,1
2019-01-18 03:30:00,18,4,1,1
2019-01-18 04:00:00,18,4,1,2
2019-01-18 04:30:00,18,4,1,1
2019-01-18 05:00:00,18,4,1,1
2019-01-18 13:30:00,18,4,1,2
2019-01-18 15:00:00,18,4,1,1
2019-01-18 15:30:00,18,4,1,1
2019-01-18 16:00:00,18,4,1,3
2019-01-18 16:30:00,18,4,1,4
2019-01-18 17:00:00,18,4,1,3
2019-01-18 17:30:00,18,4,1,3
2019-01-18 18:00:00,18,4,1,5
2019-01-18 18:30:00,18,4,1,1
2019-01-18 19:00:00,18,4,1,1
2019-01-18 19:30:00,18,4,1,2
2019-01-18 20:00:00,18,4,1,3
2019-01-18 20:30:00,18,4,1,4
2019-01-18 21:30:00,18,4,1,3
2019-01-18 22:00:00,18,4,1,1
2019-01-19 00:00:00,19,5,1,1
2019-01-19 00:30:00,19,5,1,1
2019-01-19 01:30:00,19,5,1,2
2019-01-19 02:00:00,19,5,1,1
2019-01-19 04:00:00,19,5,1,3
2019-01-19 04:30:00,19,5,1,1
2019-01-19 15:30:00,19,5,1,1
2019-01-19 17:30:00,19,5,1,2
2019-01-19 18:00:00,19,5,1,1
2019-01-19 18:30:00,19,5,1,1
2019-01-19 19:00:00,19,5,1,2
2019-01-19 20:00:00,19,5,1,1
2019-01-19 20:30:00,19,5,1,3
2019-01-19 21:00:00,19,5,1,3
2019-01-19 21:30:00,19,5,1,1
2019-01-19 22:30:00,19,5,1,1
2019-01-19 23:30:00,19,5,1,1
2019-01-20 00:30:00,20,6,1,1
2019-01-20 01:00:00,20,6,1,1
2019-01-20 15:00:00,20,6,1,1
2019-01-20 17:30:00,20,6,1,3
2019-01-20 18:00:00,20,6,1,1
2019-01-20 19:30:00,20,6,1,1
2019-01-20 20:30:00,20,6,1,1
2019-01-20 21:00:00,20,6,1,1
2019-01-20 21:30:00,20,6,1,1
2019-01-20 23:30:00,20,6,1,1
2019-01-21 00:30:00,21,0,1,1
2019-01-21 01:00:00,21,0,1,1
2019-01-21 02:00:00,21,0,1,1
2019-01-21 02:30:00,21,0,1,1
2019-01-21 15:00:00,21,0,1,1
2019-01-21 15:30:00,21,0,1,3
2019-01-21 17:00:00,21,0,1,2
2019-01-21 17:30:00,21,0,1,2
2019-01-21 18:30:00,21,0,1,2
2019-01-21 20:30:00,21,0,1,1
2019-01-21 21:00:00,21,0,1,1
2019-01-21 22:00:00,21,0,1,1
2019-01-21 23:30:00,21,0,1,1
2019-01-22 00:30:00,22,1,1,1
2019-01-22 01:30:00,22,1,1,2
2019-01-22 02:30:00,22,1,1,1
2019-01-22 04:00:00,22,1,1,1
2019-01-22 15:00:00,22,1,1,2
2019-01-22 15:30:00,22,1,1,5
2019-01-22 16:00:00,22,1,1,1
2019-01-22 16:30:00,22,1,1,6
2019-01-22 17:00:00,22,1,1,5
2019-01-22 17:30:00,22,1,1,4
2019-01-22 18:00:00,22,1,1,6
2019-01-22 18:30:00,22,1,1,1
2019-01-22 19:00:00,22,1,1,2
2019-01-22 20:30:00,22,1,1,1
2019-01-22 21:30:00,22,1,1,1
2019-01-22 22:30:00,22,1,1,1
2019-01-22 23:30:00,22,1,1,1
2019-01-23 00:30:00,23,2,1,1
2019-01-23 01:00:00,23,2,1,1
2019-01-23 03:00:00,23,2,1,3
2019-01-23 04:00:00,23,2,1,3
2019-01-23 05:30:00,23,2,1,1
2019-01-23 14:00:00,23,2,1,1
2019-01-23 15:00:00,23,2,1,1
2019-01-23 15:30:00,23,2,1,1
2019-01-23 16:00:00,23,2,1,1
2019-01-23 16:30:00,23,2,1,6
2019-01-23 17:00:00,23,2,1,11
2019-01-23 17:30:00,23,2,1,1
2019-01-23 18:00:00,23,2,1,1
2019-01-23 18:30:00,23,2,1,2
2019-01-23 19:30:00,23,2,1,2
2019-01-23 20:00:00,23,2,1,1
2019-01-23 20:30:00,23,2,1,3
2019-01-23 21:30:00,23,2,1,1
2019-01-23 22:30:00,23,2,1,1
2019-01-23 23:00:00,23,2,1,2
2019-01-24 00:00:00,24,3,1,1
2019-01-24 00:30:00,24,3,1,1
2019-01-24 01:00:00,24,3,1,1
2019-01-24 02:00:00,24,3,1,1
2019-01-24 02:30:00,24,3,1,2
2019-01-24 03:30:00,24,3,1,1
2019-01-24 05:00:00,24,3,1,2
2019-01-24 15:00:00,24,3,1,2
2019-01-24 15:30:00,24,3,1,2
2019-01-24 16:00:00,24,3,1,2
2019-01-24 16:30:00,24,3,1,5
2019-01-24 17:00:00,24,3,1,3
2019-01-24 17:30:00,24,3,1,4
2019-01-24 18:00:00,24,3,1,6
2019-01-24 18:30:00,24,3,1,1
2019-01-24 19:00:00,24,3,1,2
2019-01-24 20:00:00,24,3,1,1
2019-01-24 20:30:00,24,3,1,6
2019-01-24 21:00:00,24,3,1,3
2019-01-24 22:30:00,24,3,1,1
2019-01-24 23:30:00,24,3,1,1
2019-01-25 01:30:00,25,4,1,1
2019-01-25 02:00:00,25,4,1,1
2019-01-25 03:00:00,25,4,1,1
2019-01-25 04:30:00,25,4,1,2
2019-01-25 06:00:00,25,4,1,1
2019-01-25 15:00:00,25,4,1,1
2019-01-25 15:30:00,25,4,1,1
2019-01-25 16:00:00,25,4,1,2
2019-01-25 16:30:00,25,4,1,3
2019-01-25 17:00:00,25,4,1,3
2019-01-25 17:30:00,25,4,1,3
2019-01-25 18:00:00,25,4,1,5
2019-01-25 18:30:00,25,4,1,2
2019-01-25 19:00:00,25,4,1,1
2019-01-25 19:30:00,25,4,1,1
2019-01-25 20:00:00,25,4,1,1
2019-01-25 20:30:00,25,4,1,1
2019-01-25 21:00:00,25,4,1,3
2019-01-25 21:30:00,25,4,1,2
2019-01-25 22:30:00,25,4,1,1
2019-01-25 23:00:00,25,4,1,1
2019-01-26 01:00:00,26,5,1,1
2019-01-26 03:30:00,26,5,1,1
2019-01-26 15:30:00,26,5,1,2
2019-01-26 16:30:00,26,5,1,1
2019-01-26 17:00:00,26,5,1,1
2019-01-26 18:00:00,26,5,1,1
2019-01-26 18:30:00,26,5,1,3
2019-01-26 19:30:00,26,5,1,1
2019-01-26 21:30:00,26,5,1,2
2019-01-26 22:30:00,26,5,1,2
2019-01-26 23:30:00,26,5,1,1
2019-01-27 00:00:00,27,6,1,1
2019-01-27 03:30:00,27,6,1,1
2019-01-27 06:00:00,27,6,1,1
2019-01-27 09:30:00,27,6,1,1
2019-01-27 18:00:00,27,6,1,1
2019-01-27 19:00:00,27,6,1,1
2019-01-27 22:00:00,27,6,1,1
2019-01-28 00:00:00,28,0,1,1
2019-01-28 02:00:00,28,0,1,1
2019-01-28 03:00:00,28,0,1,1
2019-01-28 04:00:00,28,0,1,2
2019-01-28 13:30:00,28,0,1,1
2019-01-28 15:00:00,28,0,1,1
2019-01-28 15:30:00,28,0,1,2
2019-01-28 16:00:00,28,0,1,3
2019-01-28 16:30:00,28,0,1,5
2019-01-28 17:00:00,28,0,1,4
2019-01-28 17:30:00,28,0,1,2
2019-01-28 18:00:00,28,0,1,3
2019-01-28 18:30:00,28,0,1,4
2019-01-28 19:30:00,28,0,1,1
2019-01-28 21:00:00,28,0,1,1
2019-01-28 21:30:00,28,0,1,1
2019-01-29 00:00:00,29,1,1,2
2019-01-29 00:30:00,29,1,1,1
2019-01-29 01:00:00,29,1,1,1
2019-01-29 02:00:00,29,1,1,2
2019-01-29 15:00:00,29,1,1,1
2019-01-29 15:30:00,29,1,1,2
2019-01-29 16:00:00,29,1,1,3
2019-01-29 16:30:00,29,1,1,10
2019-01-29 17:00:00,29,1,1,6
2019-01-29 17:30:00,29,1,1,4
2019-01-29 18:00:00,29,1,1,2
2019-01-29 18:30:00,29,1,1,2
2019-01-29 19:00:00,29,1,1,2
2019-01-29 20:00:00,29,1,1,3
2019-01-29 21:30:00,29,1,1,2
2019-01-29 22:00:00,29,1,1,1
2019-01-29 23:00:00,29,1,1,1
2019-01-30 00:00:00,30,2,1,1
2019-01-30 01:30:00,30,2,1,2
2019-01-30 03:30:00,30,2,1,1
2019-01-30 04:30:00,30,2,1,1
2019-01-30 05:30:00,30,2,1,1
2019-01-30 06:00:00,30,2,1,1
2019-01-30 15:00:00,30,2,1,1
2019-01-30 15:30:00,30,2,1,1
2019-01-30 16:00:00,30,2,1,2
2019-01-30 16:30:00,30,2,1,6
2019-01-30 17:00:00,30,2,1,5
2019-01-30 17:30:00,30,2,1,4
2019-01-30 18:00:00,30,2,1,5
2019-01-30 18:30:00,30,2,1,3
2019-01-30 19:00:00,30,2,1,1
2019-01-30 19:30:00,30,2,1,3
2019-01-30 20:30:00,30,2,1,2
2019-01-30 21:00:00,30,2,1,2
2019-01-30 22:00:00,30,2,1,1
2019-01-31 00:30:00,31,3,1,1
2019-01-31 01:30:00,31,3,1,1
2019-01-31 02:00:00,31,3,1,2
2019-01-31 03:00:00,31,3,1,1
2019-01-31 14:30:00,31,3,1,1
2019-01-31 15:00:00,31,3,1,1
2019-01-31 15:30:00,31,3,1,2
2019-01-31 16:00:00,31,3,1,4
2019-01-31 16:30:00,31,3,1,3
2019-01-31 17:00:00,31,3,1,5
2019-01-31 17:30:00,31,3,1,2
2019-01-31 18:00:00,31,3,1,2
